ImageId,classId,class1Coor,class2Coor,class3Coor,class4Coor
4e36f104c.jpg,3,0,0,"['1472 124 32 30', '211 111 56 95', '1124 88 42 46']",0
4e39d8c5c.jpg,4,0,0,0,"['415 149 95 101', '1430 7 164 245', '679 3 243 90', '928 2 300 120']"
4e438c98c.jpg,3,0,0,['724 0 33 256'],0
4e46ce4ca.jpg,3,0,0,"['1316 208 72 40', '987 2 28 254', '82 2 22 253', '1022 0 32 256']",0
4e5aabaae.jpg,3,0,0,"['600 170 44 45', '846 145 237 75', '1492 144 108 66', '285 118 16 70']",0
4e5b28887.jpg,3,0,0,['1436 10 19 230'],0
4e6514402.jpg,1,['929 1 23 176'],0,0,0
4e7ba4854.jpg,3,0,0,['620 1 32 255'],0
4e7f0e825.jpg,3,0,0,['1271 189 40 67'],0
4e8b5a042.jpg,3,0,0,['1056 0 32 256'],0
4e8e7a28c.jpg,3,0,0,['1293 154 54 70'],0
4e9055d9e.jpg,1,['486 64 33 192'],0,0,0
4e9b147fa.jpg,3,0,0,"['741 1 25 205', '1269 0 34 256']",0
4ea0f4710.jpg,4,0,0,0,"['580 242 56 14', '483 218 91 38', '640 111 112 79']"
4eac3a7d0.jpg,3,0,0,"['1358 120 242 98', '705 35 434 119', '130 3 103 252']",0
4eb8c6514.jpg,3,0,0,"['1026 100 18 156', '486 3 40 253']",0
4ebff3a81.jpg,3,0,0,"['1133 155 23 101', '189 4 35 252', '109 4 29 56', '1092 1 23 254', '751 1 45 170', '1241 0 76 256', '569 0 26 256', '500 0 64 256', '367 0 33 256']",0
4ec0d49df.jpg,3,0,0,"['1104 0 25 256', '862 0 47 256', '492 0 22 256']",0
4ec252808.jpg,4,0,0,0,"['32 64 257 192', '175 49 69 56', '252 1 57 89']"
4ecf05db6.jpg,3,0,0,"['1243 50 15 206', '452 1 25 255', '81 1 23 134', '1135 0 23 256']",0
4edc8b817.jpg,"3, 4",0,0,"['1088 188 20 68', '1280 165 22 91', '980 127 31 129', '742 85 18 171']","['90 22 170 115', '951 1 196 161']"
4edff9648.jpg,3,0,0,['1293 1 43 96'],0
4ee32c458.jpg,3,0,0,"['1179 5 27 251', '506 3 22 253', '1291 0 21 256']",0
4ee570810.jpg,3,0,0,"['1009 56 46 200', '782 4 17 248', '1075 0 117 256', '438 0 33 256']",0
4eea878dd.jpg,3,0,0,"['1165 0 29 256', '993 0 24 256', '886 0 20 256']",0
4ef21d9b7.jpg,3,0,0,"['590 138 19 118', '623 104 25 120', '599 0 24 82', '312 0 99 256']",0
4ef65d75b.jpg,3,0,0,"['210 0 27 256', '159 0 26 256']",0
4ef6c54c9.jpg,3,0,0,"['413 238 13 18', '936 237 39 19', '352 199 43 54']",0
4efe827ed.jpg,3,0,0,"['1442 97 95 59', '111 76 73 29', '199 57 249 75']",0
4f002a224.jpg,3,0,0,['1288 112 64 85'],0
4f1f6dee0.jpg,3,0,0,"['320 47 1280 209', '625 12 57 38', '0 6 552 161', '1 1 124 73']",0
4f323a756.jpg,3,0,0,"['765 3 26 253', '1071 0 26 256']",0
4f64d3b50.jpg,3,0,0,"['539 112 25 81', '476 90 27 165', '447 31 27 224']",0
4f6a3b984.jpg,3,0,0,['157 0 40 256'],0
4f70ba311.jpg,3,0,0,"['406 90 59 104', '55 1 110 113']",0
4f77c0179.jpg,1,['1304 143 37 108'],0,0,0
4f7972e7c.jpg,3,0,0,['1224 93 16 163'],0
4f89dd316.jpg,3,0,0,"['952 46 648 134', '238 25 226 66', '112 25 1488 231', '533 8 429 60']",0
4f9b3eee7.jpg,3,0,0,"['834 1 30 254', '733 0 33 256', '446 0 19 256', '230 0 123 256', '175 0 16 256']",0
4fb88c3a4.jpg,3,0,0,"['812 1 85 224', '750 1 29 216']",0
4fcacdb3a.jpg,3,0,0,"['511 136 192 59', '493 34 202 31', '424 1 194 208']",0
4fd6b1521.jpg,3,0,0,"['307 134 42 40', '1540 116 60 45', '1533 65 62 54', '614 55 303 59', '1519 24 77 41', '0 22 269 234', '0 2 95 32']",0
4fe777e50.jpg,3,0,0,"['570 23 34 36', '590 1 293 150']",0
500bd5355.jpg,3,0,0,"['225 0 31 256', '50 0 32 256']",0
5013e5c9d.jpg,3,0,0,"['1185 4 46 252', '314 4 34 247', '77 3 44 253', '526 2 56 254']",0
5020df2f8.jpg,3,0,0,['1269 175 108 70'],0
503c4f93a.jpg,2,0,['400 1 25 156'],0,0
503d78c6f.jpg,3,0,0,"['653 2 18 251', '1062 1 19 193', '1050 1 9 184']",0
5041c4a3f.jpg,3,0,0,"['840 1 24 218', '751 0 28 256']",0
504e47cce.jpg,3,0,0,['60 21 1360 234'],0
5064ecb6d.jpg,3,0,0,"['29 4 47 252', '713 2 102 254']",0
50655a748.jpg,4,0,0,0,"['1243 90 186 165', '893 65 343 182', '1427 37 170 214', '4 3 514 132']"
506826fc6.jpg,3,0,0,"['1147 3 35 253', '878 0 23 256']",0
50742b144.jpg,3,0,0,"['1348 173 43 83', '1352 16 30 86']",0
508c739d1.jpg,3,0,0,"['476 176 259 60', '771 172 357 73', '664 104 250 52', '0 8 1139 61']",0
5092b3368.jpg,3,0,0,"['982 5 24 251', '805 4 21 252', '164 1 49 255', '932 0 19 256']",0
509abf323.jpg,1,"['873 65 28 43', '904 51 69 81', '992 1 53 87', '929 1 26 46', '859 1 25 54']",0,0,0
50ac457cb.jpg,2,0,['457 1 15 211'],0,0
50ac97479.jpg,3,0,0,"['1185 0 34 256', '915 0 24 256']",0
50b285302.jpg,3,0,0,['1188 2 38 125'],0
50b542cdd.jpg,3,0,0,"['597 67 116 144', '848 3 220 200', '597 1 116 38']",0
50bab4d98.jpg,3,0,0,"['667 162 53 34', '238 140 42 116', '493 82 171 34', '670 74 930 50', '363 23 31 119', '244 0 25 90', '29 0 20 256']",0
50c8a63b1.jpg,3,0,0,['1031 0 132 256'],0
50cfeaca4.jpg,3,0,0,"['207 144 572 112', '0 18 1477 138']",0
50de95d7f.jpg,3,0,0,"['43 209 26 30', '1215 6 25 249', '622 0 36 256', '138 0 23 256']",0
50fb57a6c.jpg,3,0,0,['1326 5 234 250'],0
50ff24e6e.jpg,3,0,0,"['1379 24 17 18', '1243 8 53 169']",0
51097aa45.jpg,4,0,0,0,"['881 6 130 158', '680 6 188 170']"
510b9c5cc.jpg,1,"['328 232 25 24', '96 192 25 27', '65 174 20 26', '335 149 46 74']",0,0,0
511570622.jpg,4,0,0,0,"['25 197 45 46', '136 150 97 87']"
5125317c7.jpg,3,0,0,['692 2 23 252'],0
5132041da.jpg,3,0,0,['1429 141 56 91'],0
514222386.jpg,3,0,0,['790 133 461 112'],0
51434f59b.jpg,3,0,0,"['1195 207 19 46', '1358 190 18 27', '1196 116 26 87', '1270 79 20 34', '1210 19 22 69', '1235 3 23 35']",0
51498e7a6.jpg,3,0,0,"['859 3 31 252', '44 2 24 254']",0
514f11c53.jpg,3,0,0,"['1177 231 1 2', '1394 199 17 49', '1304 52 20 21', '1172 6 55 198']",0
51632c4a4.jpg,3,0,0,['1079 1 242 62'],0
516b72597.jpg,1,"['1117 182 17 39', '253 138 38 45', '262 43 41 65']",0,0,0
517f3ce34.jpg,3,0,0,['1087 100 19 155'],0
5188851b2.jpg,3,0,0,"['204 214 19 42', '207 3 19 137', '1055 0 24 256', '913 0 28 256', '880 0 23 256']",0
51938ecf0.jpg,3,0,0,"['853 2 30 254', '1095 0 18 256', '472 0 20 256']",0
519599df3.jpg,3,0,0,"['1104 1 22 255', '1065 0 18 256', '1029 0 18 256']",0
519e11f0b.jpg,"3, 4",0,0,"['445 228 71 28', '271 217 110 39', '515 180 280 76', '104 154 110 87', '326 125 445 51', '16 66 154 72']","['168 79 63 89', '1250 9 109 70', '1414 2 184 115']"
51a3f4c59.jpg,3,0,0,['1317 2 26 252'],0
51b211df9.jpg,3,0,0,"['1337 44 39 206', '1330 6 31 18', '1200 4 53 192']",0
51c35e519.jpg,3,0,0,['1118 148 482 108'],0
51d092947.jpg,1,['725 109 25 124'],0,0,0
51d3e5941.jpg,1,"['242 191 27 65', '298 158 41 98', '259 84 24 23', '142 74 36 41', '322 37 30 36', '240 0 33 27']",0,0,0
51d7bdfc2.jpg,3,0,0,['0 55 264 201'],0
51d7bee0a.jpg,3,0,0,['1317 12 16 17'],0
51ee8ec48.jpg,3,0,0,['1039 0 172 256'],0
51f9ccdd2.jpg,3,0,0,"['212 26 280 85', '846 19 536 69', '535 18 37 46']",0
5210ac609.jpg,3,0,0,"['980 0 22 256', '888 0 26 256', '428 0 27 256']",0
52122168a.jpg,3,0,0,"['894 238 1 3', '874 223 17 14', '872 189 24 28', '1295 129 31 43', '1124 62 44 188', '1212 25 20 40']",0
521f4df19.jpg,3,0,0,['409 1 27 95'],0
5227eaed2.jpg,3,0,0,['1191 0 35 256'],0
522d34082.jpg,3,0,0,"['572 178 72 78', '539 135 25 121', '565 0 46 102']",0
522e17d3e.jpg,1,"['717 221 20 35', '1338 193 18 19', '88 136 17 29', '1225 105 21 49', '1333 102 23 46', '799 74 23 31', '1326 56 24 32', '1379 31 25 49', '847 16 19 24', '791 5 24 35', '1393 1 41 27']",0,0,0
5238bc100.jpg,2,0,"['1439 207 6 47', '1417 143 7 75', '1430 119 10 67', '1430 14 7 59']",0,0
523fee62c.jpg,3,0,0,"['89 216 39 39', '0 0 768 256']",0
52497822f.jpg,3,0,0,"['1110 3 29 253', '1173 2 19 254', '513 2 21 144', '1037 1 16 147', '1004 0 18 256']",0
5256faa06.jpg,3,0,0,['864 77 34 179'],0
525d0e51e.jpg,1,"['389 181 33 57', '365 93 26 64', '61 87 18 47']",0,0,0
527517cf3.jpg,3,0,0,"['1190 12 18 204', '1131 2 25 254', '1046 2 45 254']",0
527b50f74.jpg,3,0,0,"['858 4 72 252', '1129 1 74 255']",0
527d11e5a.jpg,1,['69 140 26 64'],0,0,0
528112571.jpg,3,0,0,"['1335 22 24 24', '1202 1 60 180']",0
5283b3138.jpg,3,0,0,['807 21 27 28'],0
529b36067.jpg,3,0,0,"['1291 88 15 168', '509 2 14 254', '1183 0 20 256']",0
52be91fda.jpg,3,0,0,"['820 4 15 252', '974 2 44 254', '918 2 20 254']",0
52cf9caf9.jpg,1,"['335 186 36 51', '272 182 29 33', '284 76 27 64', '265 64 22 41', '81 29 25 36', '104 1 27 13']",0,0,0
52d0d8da4.jpg,4,0,0,0,"['993 154 99 61', '260 30 155 77']"
52df7277c.jpg,3,0,0,['1442 76 87 102'],0
52f589500.jpg,3,0,0,"['491 118 16 127', '913 59 28 158', '1201 5 60 251', '1310 2 25 92', '1256 2 60 254', '873 2 32 254', '1489 0 65 256']",0
52faeb955.jpg,3,0,0,"['1306 112 195 138', '826 44 129 102', '1089 1 356 255', '643 0 142 256']",0
5303447ca.jpg,3,0,0,['909 1 44 235'],0
531b9c425.jpg,3,0,0,['4 153 13 86'],0
5335b8fd7.jpg,4,0,0,0,"['2 140 267 115', '4 5 325 168', '933 2 92 24', '336 2 568 107']"
533926801.jpg,3,0,0,['317 1 32 255'],0
534666b46.jpg,3,0,0,"['732 195 19 61', '813 70 16 186', '1201 58 35 180', '888 3 19 253', '1115 1 21 190', '1050 1 23 223', '986 0 32 256']",0
534991d20.jpg,1,['752 59 20 55'],0,0,0
534c4e0c8.jpg,"3, 4",0,0,"['1231 146 63 110', '645 117 80 139', '587 117 26 74', '408 81 30 173', '950 10 47 246', '208 4 39 252', '473 0 39 256']",['1435 113 128 143']
534dacff6.jpg,3,0,0,['651 1 29 35'],0
534fa3ac4.jpg,1,"['1446 231 12 25', '1414 1 22 149']",0,0,0
5350e17c2.jpg,3,0,0,"['1201 0 19 256', '852 0 21 256']",0
535970659.jpg,3,0,0,['1358 20 18 61'],0
5370c78e0.jpg,3,0,0,"['1015 2 27 254', '958 0 26 256', '838 0 70 256', '713 0 72 256', '215 0 38 256']",0
5377dbac1.jpg,3,0,0,"['1085 174 393 82', '513 154 427 102', '984 14 583 81', '299 1 598 237', '4 1 292 254']",0
537e66c26.jpg,1,"['458 80 16 36', '434 79 18 30']",0,0,0
53994e13b.jpg,3,0,0,['835 1 26 245'],0
539a30638.jpg,1,"['270 176 21 38', '228 171 37 35', '440 164 22 31', '199 160 27 41', '398 109 30 45', '280 56 32 80', '216 55 30 61', '304 1 50 21', '181 1 25 54']",0,0,0
539a9d455.jpg,1,"['848 199 25 35', '296 1 28 39']",0,0,0
539baaeda.jpg,3,0,0,"['753 97 158 61', '1036 0 15 256']",0
539be6ba4.jpg,3,0,0,['834 0 28 256'],0
53a21bba1.jpg,3,0,0,"['1194 198 33 55', '1329 167 42 87', '1128 3 41 101']",0
53b6d2ab1.jpg,3,0,0,"['1559 91 34 161', '1052 36 21 57', '1079 1 111 99', '894 1 32 148', '370 1 16 116', '342 1 17 118', '1470 0 33 256', '135 0 25 256']",0
53c167687.jpg,3,0,0,['1085 209 195 46'],0
53e812ced.jpg,4,0,0,0,"['1177 99 148 152', '1446 63 147 191', '1065 15 110 133']"
53f2e3c44.jpg,2,0,"['482 92 13 120', '496 1 14 104']",0,0
53fa72f86.jpg,3,0,0,"['1322 113 17 18', '1193 112 23 17', '1215 100 10 9', '1189 88 49 167']",0
53ff38fe7.jpg,4,0,0,0,['4 5 260 107']
542084ea9.jpg,3,0,0,['1216 0 26 256'],0
542fed55c.jpg,"1, 3","['191 205 36 48', '227 156 24 37', '227 80 26 44', '230 3 25 23']",0,['1183 183 135 71'],0
5432ff65a.jpg,3,0,0,"['1097 2 24 254', '1070 0 23 256']",0
543d1e1ea.jpg,3,0,0,"['28 3 14 197', '1012 1 27 255', '861 0 50 256', '563 0 26 256']",0
54439ae68.jpg,3,0,0,"['301 169 24 51', '367 66 26 88']",0
5457e4e20.jpg,3,0,0,"['252 0 34 256', '195 0 34 256']",0
5462db9cd.jpg,3,0,0,['932 118 48 117'],0
5462fa711.jpg,3,0,0,"['754 0 19 256', '661 0 17 256', '616 0 19 256']",0
54738099a.jpg,1,['1528 125 19 59'],0,0,0
54780d890.jpg,1,['405 1 34 255'],0,0,0
547c5635f.jpg,2,0,"['468 153 18 103', '471 39 24 60']",0,0
548f2444a.jpg,3,0,0,"['159 226 38 30', '185 183 41 44', '96 147 48 67', '161 71 41 71']",0
549613483.jpg,3,0,0,['1174 39 49 67'],0
549aa706e.jpg,3,0,0,"['548 46 16 109', '428 3 26 190']",0
54bdb0ccf.jpg,3,0,0,['622 1 31 254'],0
54c3ce6f0.jpg,3,0,0,"['1004 3 39 253', '1062 0 26 256', '890 0 58 256']",0
54c4f7afa.jpg,3,0,0,['119 2 19 253'],0
54cdc22ca.jpg,4,0,0,0,"['42 182 35 60', '126 156 150 91', '215 1 227 51']"
54ce7b2e1.jpg,1,['675 23 27 97'],0,0,0
54dd95d41.jpg,3,0,0,"['1014 0 21 256', '918 0 28 256', '797 0 24 256', '752 0 22 256']",0
54de37d5e.jpg,3,0,0,['1380 0 65 256'],0
54f1891ad.jpg,3,0,0,"['483 167 63 79', '18 111 66 100']",0
54f7648a5.jpg,1,"['723 50 30 25', '717 1 38 18']",0,0,0
54f94ed71.jpg,3,0,0,"['1043 0 28 256', '1013 0 24 196', '975 0 49 256']",0
54fc18824.jpg,3,0,0,"['190 188 46 39', '198 134 49 49', '676 25 83 64']",0
54fc1f606.jpg,4,0,0,0,['427 67 213 183']
55042415c.jpg,3,0,0,"['1515 74 83 121', '1351 23 177 162', '580 7 1011 249', '1189 153 30 11']",0
55136d7f3.jpg,3,0,0,['549 0 51 256'],0
551b840d2.jpg,3,0,0,['1175 0 32 256'],0
55303df62.jpg,3,0,0,"['1132 2 41 254', '461 0 21 256', '423 0 17 256', '335 0 34 256']",0
5545e4b0f.jpg,"3, 4",0,0,['568 1 36 148'],"['292 15 82 112', '771 1 829 182']"
554710095.jpg,3,0,0,"['600 226 26 30', '1503 3 21 252', '1317 1 39 255']",0
554d5a941.jpg,3,0,0,"['782 1 14 163', '1020 0 16 256']",0
554ee47b6.jpg,3,0,0,['1459 4 16 247'],0
5562229c3.jpg,3,0,0,"['683 1 106 253', '89 1 24 197', '847 0 23 256']",0
556c2967b.jpg,4,0,0,0,"['1238 116 120 93', '848 114 65 42', '1161 87 123 57']"
556e12633.jpg,3,0,0,['3 1 1487 182'],0
5574a47da.jpg,3,0,0,"['1013 170 18 85', '1034 80 25 176', '1333 0 13 256', '1043 0 15 50']",0
55901ac51.jpg,"3, 4",0,0,"['168 100 29 153', '114 82 29 143', '414 4 36 197', '46 3 32 225']","['338 237 195 19', '475 96 425 140', '860 1 255 54']"
55979505e.jpg,3,0,0,"['1170 0 31 256', '894 0 29 256']",0
559bcc411.jpg,3,0,0,"['0 64 23 192', '578 20 27 158', '744 1 55 168']",0
55a585807.jpg,1,"['302 213 20 43', '264 162 28 80']",0,0,0
55c30f544.jpg,3,0,0,"['47 145 1198 111', '177 128 63 69', '264 103 59 90']",0
55c689cd0.jpg,"3, 4",0,0,['1398 1 31 217'],['162 43 802 213']
55ccadff9.jpg,3,0,0,"['1141 0 24 256', '472 0 17 256']",0
55d87ed7a.jpg,3,0,0,"['465 234 8 22', '446 232 8 24', '479 231 19 25', '787 213 91 43', '518 213 12 43', '582 203 22 53', '527 153 45 52', '501 153 16 90', '415 152 13 95', '780 149 21 53', '419 36 12 54', '523 0 14 126', '483 0 38 150']",0
55df6fcdb.jpg,3,0,0,"['1072 112 218 93', '480 48 233 133', '0 29 43 108']",0
55edf098d.jpg,1,['862 145 24 52'],0,0,0
5600ec21b.jpg,3,0,0,['1299 157 38 99'],0
56011ad29.jpg,4,0,0,0,"['360 134 133 116', '3 8 418 235']"
560a3e98a.jpg,1,"['737 45 30 161', '448 34 21 48', '322 1 22 42']",0,0,0
56120829d.jpg,3,0,0,"['100 1 81 179', '1227 0 36 256']",0
5613bb745.jpg,3,0,0,"['183 4 42 252', '49 1 27 241']",0
562055ee9.jpg,3,0,0,"['502 3 19 253', '1263 2 17 187', '1414 0 19 256', '1025 0 31 256', '191 0 20 256']",0
56553f422.jpg,3,0,0,"['563 50 86 99', '693 48 138 129', '179 1 73 255']",0
565cfa48c.jpg,3,0,0,"['1199 0 32 256', '918 0 32 256']",0
5660432cc.jpg,3,0,0,"['1161 3 22 253', '987 0 22 256', '881 0 22 256']",0
5665ada1b.jpg,"3, 4",0,0,['1284 25 46 196'],['934 1 167 80']
567578f1b.jpg,"1, 3","['1335 200 32 30', '1238 131 36 45', '1416 105 49 31', '1310 101 25 22', '973 81 27 26', '1241 61 46 32', '1012 40 41 37']",0,['33 1 58 85'],0
56774fb7f.jpg,3,0,0,"['786 1 28 253', '842 0 36 256']",0
567e1f981.jpg,3,0,0,"['1153 177 9 11', '1283 1 15 11', '1146 1 38 152']",0
568439b6c.jpg,1,"['279 152 21 103', '243 152 25 104', '349 1 17 53']",0,0,0
56918910e.jpg,3,0,0,"['1326 213 38 36', '1329 179 33 25', '1326 32 91 81']",0
5698f3507.jpg,4,0,0,0,"['25 60 70 76', '639 23 73 44', '641 2 513 251', '710 2 30 41']"
56a9e36dd.jpg,3,0,0,"['401 167 23 89', '1266 97 26 134', '464 6 86 169', '548 3 81 108', '825 0 29 256']",0
56aaf82ea.jpg,3,0,0,"['497 203 32 25', '170 199 28 26', '225 191 30 24']",0
56abc5057.jpg,3,0,0,['1063 1 44 236'],0
56b9e54ed.jpg,3,0,0,"['1472 4 28 252', '1286 2 21 186', '1393 0 35 256', '1355 0 24 256']",0
56bf01513.jpg,3,0,0,['1399 118 133 97'],0
56cc8fb98.jpg,3,0,0,['650 48 188 208'],0
56d523688.jpg,3,0,0,"['822 45 42 209', '779 3 23 228']",0
56da18173.jpg,3,0,0,['821 63 57 117'],0
56de9f0d1.jpg,1,['707 21 27 183'],0,0,0
56edcc37a.jpg,3,0,0,"['1102 0 18 256', '856 0 35 256', '478 0 23 256']",0
570cb5438.jpg,3,0,0,"['345 4 16 158', '923 2 21 254', '771 2 30 254', '963 1 17 163', '1143 0 19 256', '713 0 21 256', '420 0 26 256', '230 0 21 256']",0
571f22cde.jpg,3,0,0,"['1347 1 138 198', '1303 1 42 89']",0
57239737a.jpg,1,"['558 110 18 31', '552 46 22 43', '251 15 18 50']",0,0,0
5727d7f96.jpg,3,0,0,"['1425 96 21 18', '1290 68 56 188', '1301 49 18 20', '1292 42 14 29']",0
57314986d.jpg,3,0,0,"['236 3 46 140', '1490 2 49 196', '171 0 66 256']",0
5757100f0.jpg,4,0,0,0,"['774 191 42 50', '686 165 70 60', '679 96 71 72', '634 5 108 81']"
575e5be94.jpg,3,0,0,"['418 176 278 80', '1473 119 127 72', '1045 115 31 136', '1178 54 216 61', '1007 6 32 92', '1140 3 138 55', '700 1 297 207']",0
576910e29.jpg,"3, 4",0,0,"['207 145 7 105', '1074 68 13 89', '1132 33 5 78', '1286 8 11 108', '174 8 8 156', '1438 6 9 205', '1233 6 5 97', '1026 6 4 14', '1225 5 4 44', '380 5 27 169', '1411 4 21 207', '274 3 7 128']","['839 2 154 160', '602 1 234 254']"
57794735f.jpg,1,['730 87 32 54'],0,0,0
577afb2d8.jpg,3,0,0,"['1101 60 20 196', '584 37 12 210', '1001 4 22 252', '811 3 20 253', '1055 1 19 254', '651 0 33 256']",0
57821dda7.jpg,3,0,0,"['1369 88 18 17', '1244 86 19 18', '1239 58 48 186']",0
5787b6262.jpg,3,0,0,"['1368 135 29 97', '1399 0 35 256', '2 0 600 256']",0
579796d67.jpg,3,0,0,['822 0 23 256'],0
579a51c1b.jpg,3,0,0,"['538 152 146 101', '774 1 67 42', '637 1 60 50']",0
57a71495a.jpg,"3, 4",0,0,"['1191 4 31 243', '627 1 56 197']","['465 150 440 106', '278 94 99 58']"
57a7375f3.jpg,3,0,0,"['1327 83 39 74', '1196 77 57 179', '1348 47 19 24', '1335 35 19 10']",0
57c594518.jpg,3,0,0,['202 166 35 57'],0
57c752901.jpg,"1, 2",['902 2 29 140'],"['906 141 19 115', '924 11 30 229']",0,0
57cb45ba8.jpg,3,0,0,"['1516 174 34 82', '1580 135 20 121', '189 135 28 121', '786 75 26 83', '833 3 25 253', '12 3 28 252', '698 0 59 256']",0
57cc4e2d3.jpg,3,0,0,"['1410 3 186 253', '819 3 38 253']",0
57d157679.jpg,3,0,0,"['1062 0 20 256', '889 0 53 256', '784 0 18 256']",0
57e6b1bcd.jpg,1,"['1374 134 36 85', '1385 46 20 78']",0,0,0
57f9b3eae.jpg,3,0,0,"['856 196 79 60', '159 1 120 254']",0
58049fca1.jpg,3,0,0,"['1182 157 16 99', '936 2 18 254']",0
5810e2d40.jpg,3,0,0,['0 120 1131 114'],0
581bb7389.jpg,3,0,0,"['504 166 34 89', '1311 154 92 102', '816 140 499 58', '1404 46 196 208', '1317 46 32 110', '12 4 35 252', '83 2 732 254']",0
582f0666f.jpg,3,0,0,['1499 16 34 69'],0
58384cf41.jpg,3,0,0,"['1565 190 34 61', '1 166 328 90', '399 53 1160 203', '100 49 833 93', '1376 1 224 56']",0
5848791de.jpg,"3, 4",0,0,"['282 4 94 252', '1478 1 54 194']","['1174 106 149 120', '1082 6 164 99']"
5852e61b5.jpg,3,0,0,"['1088 0 24 256', '849 0 24 256', '467 0 22 256']",0
585904c94.jpg,4,0,0,0,['216 4 166 68']
58673aa89.jpg,3,0,0,"['349 181 21 75', '866 166 27 90', '993 105 24 112', '315 74 22 121', '618 6 35 250', '1258 2 26 253', '438 2 24 87', '802 1 31 148', '1159 0 28 256', '871 0 18 93', '690 0 24 256']",0
586b86560.jpg,3,0,0,['1366 1 14 74'],0
587e151b2.jpg,3,0,0,"['517 154 45 40', '464 132 82 38']",0
5891749fb.jpg,1,['1349 70 43 81'],0,0,0
5892d9332.jpg,3,0,0,['1134 2 14 254'],0
58b26c5f1.jpg,3,0,0,"['664 40 421 168', '113 34 440 166']",0
58c262a8b.jpg,3,0,0,"['1206 177 29 72', '1213 26 47 142', '994 6 14 247']",0
58e63b56e.jpg,3,0,0,"['1368 120 99 136', '1374 0 30 84']",0
58ee62fd7.jpg,3,0,0,"['1487 78 20 169', '1193 0 33 256']",0
58f11e1cb.jpg,3,0,0,"['0 1 148 186', '899 0 350 256']",0
58fd1ce30.jpg,3,0,0,['1080 0 26 256'],0
59384b153.jpg,3,0,0,"['448 166 863 90', '330 2 942 155']",0
594303084.jpg,3,0,0,"['769 1 66 228', '694 0 37 256']",0
594d97d26.jpg,"1, 3","['230 200 31 41', '424 137 24 27', '240 64 16 28', '11 61 15 36', '78 57 21 48', '166 3 19 40']",0,"['832 64 40 28', '1257 19 43 47']",0
594e2b83f.jpg,3,0,0,"['1021 177 21 79', '1024 1 27 90', '1279 0 47 256']",0
5952d06e5.jpg,4,0,0,0,"['1011 77 120 122', '612 7 361 121', '436 4 181 80']"
595373657.jpg,3,0,0,"['1137 0 24 256', '791 0 24 256', '121 0 17 256']",0
5956f0975.jpg,1,"['1159 226 33 30', '1212 214 36 36', '1362 151 24 52', '1459 147 45 84', '1251 118 32 87', '1211 107 25 58', '1326 75 28 55', '1461 60 16 27', '1388 35 16 63', '1131 24 23 27', '1312 20 26 47']",0,0,0
596c1c20f.jpg,3,0,0,"['538 28 52 228', '697 6 55 250', '841 1 51 255', '937 0 189 256']",0
59849c3de.jpg,1,['1333 64 60 92'],0,0,0
599251689.jpg,2,0,['794 0 12 256'],0,0
5994c3b58.jpg,1,"['803 211 27 40', '524 147 36 55', '433 146 32 46', '730 132 65 72', '575 107 29 37', '1418 46 27 65', '669 26 27 42', '705 25 48 55', '1485 9 29 39', '543 2 30 27', '502 1 34 65']",0,0,0
59a1733a9.jpg,3,0,0,['101 188 28 22'],0
59a2887fd.jpg,3,0,0,['1114 123 5 115'],0
59b20349b.jpg,3,0,0,['881 0 29 256'],0
59b3bbeaf.jpg,3,0,0,['1261 3 27 253'],0
59bc9997f.jpg,3,0,0,"['634 31 90 217', '1408 3 97 248', '1203 0 130 256']",0
59bcf1693.jpg,3,0,0,"['1017 227 57 29', '726 18 50 27', '988 1 63 30', '540 1 111 117']",0
59c00ad1f.jpg,3,0,0,['988 54 55 38'],0
59ce36e8a.jpg,3,0,0,"['31 101 19 155', '1108 0 26 256', '425 0 24 256']",0
59e4baab6.jpg,3,0,0,"['1350 2 25 253', '693 2 16 252']",0
59e91f935.jpg,2,0,['889 9 37 247'],0,0
59f0c09bb.jpg,"3, 4",0,0,"['76 203 209 53', '1460 195 14 61', '1460 0 22 70']","['368 121 167 134', '1329 44 95 115', '1287 1 59 45', '744 1 479 111']"
5a036a042.jpg,4,0,0,0,"['1192 197 85 54', '544 177 246 75', '1359 174 216 75']"
5a0389912.jpg,3,0,0,"['725 166 182 76', '879 102 549 137', '499 32 245 110', '836 19 634 74', '317 1 99 52']",0
5a03cd4f1.jpg,3,0,0,['818 1 20 227'],0
5a0b3a924.jpg,3,0,0,"['1335 117 18 18', '1208 117 19 17', '1230 105 9 11', '1206 104 8 12', '1203 94 49 162', '1216 87 13 18', '1212 74 15 13']",0
5a188bcf6.jpg,3,0,0,"['474 94 17 162', '597 30 27 226', '547 5 24 251', '507 4 17 252', '638 2 18 254', '361 2 22 254', '1025 1 52 228', '573 0 17 256', '146 0 17 256']",0
5a1b1601e.jpg,4,0,0,0,"['1375 34 105 209', '1359 1 241 93', '239 1 185 144']"
5a2a644d9.jpg,3,0,0,"['1096 24 54 187', '1228 15 39 72']",0
5a3c3a927.jpg,3,0,0,"['1264 140 15 16', '1136 137 18 16', '1130 112 49 143']",0
5a3db6845.jpg,3,0,0,"['942 0 33 256', '674 0 33 256']",0
5a3e79676.jpg,3,0,0,"['1095 136 23 120', '1094 0 17 125']",0
5a46b4407.jpg,3,0,0,"['438 144 52 112', '657 67 29 105', '502 2 31 62', '535 1 37 92']",0
